city,year,air_quality_rating
Regensburg,2020,Moderate
Regensburg,2021,Moderate
Reggio di Calabria,2015,Moderate
Reggio di Calabria,2016,Moderate
Reggio di Calabria,2017,Good
Reggio di Calabria,2018,Moderate
Reggio di Calabria,2019,Moderate
Reggio di Calabria,2020,Good
Reggio di Calabria,2021,Moderate
Reggio di calabria,2010,Moderate
Reggio emilia,2013,Moderate
Reggio nell'Emilia,2013,Moderate
Reggio nell'Emilia,2014,Moderate
Reggio nell'Emilia,2015,Moderate
Reggio nell'Emilia,2016,Moderate
Reggio nell'Emilia,2017,Moderate
Reggio nell'Emilia,2018,Moderate
Reggio nell'Emilia,2019,Moderate
Reggio nell'Emilia,2020,Moderate
Reggio nell'Emilia,2021,Moderate
Reggio nell'emilia,2010,Moderate
Regiao metropolitana de são paulo,2014,Moderate
Regiao metropolitana do rio de janeiro,2014,Moderate
Regina,2013,Moderate
Regina,2015,Moderate
Regina,2016,Moderate
Regina,2017,Moderate
Regina,2018,Moderate
Regina,2019,Moderate
Regina,2020,Moderate
Rehlingen-siersburg,2010,Moderate
Rehlingen-siersburg,2013,Moderate
Rehovot,2012,Moderate
Rehovot,2013,Moderate
Rehovot,2014,Moderate
Rehovot,2015,Moderate
Rehovot,2016,Moderate
Rehovot,2017,Moderate
Rehovot,2018,Moderate
Rehovot,2019,Moderate
Rehovot,2020,Moderate
Rehovot,2021,Moderate
Reichraming,2010,Moderate
Reichraming,2013,Moderate
Reichraming,2014,Good
Reichraming,2015,Good
Reichraming,2016,Good
Reichraming,2017,Good
Reichraming,2018,Good
Reichraming,2019,Good
Reichraming,2020,Good
Reichraming,2021,Good
Reiden,2011,Moderate
Reiden,2012,Moderate
Reiden,2013,Moderate
Reiden,2014,Moderate
Reiden,2015,Moderate
Reiden,2016,Moderate
Reiden,2017,Moderate
Reiden,2018,Moderate
Reiden,2019,Moderate
Reiden,2020,Moderate
Reiden,2021,Moderate
Reims,2010,Moderate
Reims,2013,Moderate
Reims,2014,Moderate
Reims,2015,Moderate
Reims,2016,Moderate
Reims,2017,Moderate
Reims,2018,Moderate
Reims,2019,Moderate
Reims,2020,Good
Reims,2021,Moderate
Reinheim,2010,Moderate
Reinheim,2013,Moderate
Reinheim,2014,Moderate
Reinosa,2010,Moderate
Reinosa,2013,Moderate
Reinosa,2014,Moderate
Reinosa,2015,Moderate
Reinosa,2016,Moderate
Reinosa,2017,Moderate
Reinosa,2018,Moderate
Reinosa,2019,Moderate
Reinosa,2020,Moderate
Reinosa,2021,Moderate
Rejowiec fabryczny,2010,Moderate
Rellingen,2013,Moderate
Rellingen,2014,Moderate
Remich,2018,Moderate
Remich,2019,Moderate
Remich,2020,Moderate
Remiremont,2010,Moderate
Remiremont,2013,Moderate
Remiremont,2014,Moderate
Remiremont,2015,Moderate
Remiremont,2016,Moderate
Remiremont,2017,Moderate
Remiremont,2018,Moderate
Remiremont,2019,Moderate
Remiremont,2020,Moderate
Remiremont,2021,Moderate
Remscheid,2013,Moderate
Remscheid,2014,Moderate
Remscheid,2015,Moderate
Remscheid,2016,Moderate
Remscheid,2017,Moderate
Remscheid,2018,Moderate
Remscheid,2019,Moderate
Remscheid,2020,Moderate
Remscheid,2021,Moderate
Remseck am Neckar,2013,Moderate
Remseck am Neckar,2016,Moderate
Remseck am Neckar,2017,Moderate
Remseck am Neckar,2018,Moderate
Remseck am neckar,2013,Moderate
Rencheng qu,2018,Moderate
Rencheng qu,2019,Moderate
Rendsburg,2018,Moderate
Rendsburg,2019,Moderate
Rendsburg,2020,Moderate
Rendsburg,2021,Moderate
Rengo,2013,Moderate
Rengo,2014,Moderate
Rengo,2015,Moderate
Rengo,2016,Moderate
Rengo,2019,Moderate
Renhe qu,2018,Moderate
Renhe qu,2019,Moderate
Rennes,2010,Moderate
Rennes,2013,Moderate
Rennes,2014,Moderate
Rennes,2015,Good
Rennes,2016,Moderate
Rennes,2017,Moderate
Rennes,2018,Moderate
Rennes,2019,Good
Rennes,2020,Good
Rennes,2021,Good
Rennweg,2010,Moderate
"Reno, NV",2010,Good
"Reno, NV",2011,Moderate
"Reno, NV",2012,Good
"Reno, NV",2013,Moderate
"Reno, NV",2014,Good
"Reno, NV",2015,Good
"Reno, NV",2016,Good
"Reno, NV",2017,Moderate
"Reno, NV",2018,Moderate
"Reno, NV",2019,Good
"Reno, NV",2020,Moderate
"Reno, NV",2021,Moderate
Renon,2010,Good
Renon,2013,Moderate
Renon - Ritten,2013,Moderate
Renon - Ritten,2014,Moderate
Renon - Ritten,2015,Moderate
Renon - Ritten,2016,Moderate
Renon - Ritten,2017,Moderate
Renon - Ritten,2018,Moderate
Renon - Ritten,2019,Moderate
Renon - Ritten,2020,Moderate
Renon - Ritten,2021,Moderate
Resende,2010,Moderate
Resende,2011,Moderate
Resende,2012,Moderate
Resende,2013,Moderate
Resende,2014,Moderate
Resende,2015,Moderate
Resende,2018,Moderate
Resende,2019,Moderate
Residencial veredas del sol,2017,Moderate
Residencias,2010,Moderate
Resita,2010,Moderate
Resita,2013,Moderate
Resita,2014,Moderate
Resita,2015,Moderate
Resita,2016,Moderate
Resita,2017,Moderate
Resita,2018,Moderate
Resita,2019,Moderate
Resita,2020,Moderate
Resita,2021,Moderate
Resita,2022,Moderate
Retie,2010,Moderate
Retuerta de Bullaque,2013,Moderate
Retuerta de Bullaque,2014,Moderate
Retuerta de Bullaque,2015,Good
Retuerta de Bullaque,2016,Good
Retuerta de Bullaque,2017,Good
Retuerta de Bullaque,2018,Good
Retuerta de Bullaque,2019,Good
Retuerta de Bullaque,2020,Good
Retuerta de Bullaque,2021,Good
Reus,2010,Moderate
Reus,2013,Moderate
Reus,2014,Moderate
Reus,2015,Moderate
Reus,2016,Moderate
Reus,2017,Moderate
Reus,2018,Moderate
Reus,2019,Moderate
Reus,2020,Moderate
Reus,2021,Moderate
Reuth,2013,Moderate
Reuth,2014,Moderate
Reuth,2015,Moderate
Reuth,2016,Moderate
Reuth,2017,Moderate
Reuth,2018,Moderate
Reuth,2019,Moderate
Reuth,2020,Moderate
Reuth,2021,Good
Reutlingen,2010,Moderate
Reutlingen,2013,Poor
Reutlingen,2014,Poor
Reutlingen,2015,Poor
Reutlingen,2016,Poor
Reutlingen,2017,Poor
Reutlingen,2018,Moderate
Reutlingen,2019,Moderate
Reutlingen,2020,Good
Reutlingen,2021,Good
Revarsarea,2013,Moderate
Revarsarea,2014,Moderate
Revarsarea,2018,Moderate
Revarsarea,2019,Moderate
Revarsarea,2020,Moderate
Revarsarea,2021,Moderate
Revarsarea,2022,Moderate
Reykjavik,2010,Good
Reykjavik,2013,Good
Reykjavik,2014,Good
Reykjavik,2015,Good
Reykjavik,2016,Good
Reykjavik,2017,Good
Reykjavik,2018,Good
Reykjavik,2019,Good
Reykjavik,2020,Good
Reyrieux,2013,Moderate
Reze,2010,Moderate
Rezekne,2013,Moderate
Rezekne,2014,Moderate
Rezekne,2015,Moderate
Rezekne,2016,Moderate
Rezekne,2017,Moderate
Rezekne,2018,Moderate
Rezekne,2019,Moderate
Rezekne,2020,Moderate
Rezekne,2021,Moderate
Rezekne,2022,Moderate
Rezzato,2010,Moderate
Rezzato,2013,Moderate
Rezzato,2014,Moderate
Rezzato,2015,Moderate
Rezzato,2016,Moderate
Rezzato,2017,Moderate
Rezzato,2018,Moderate
Rezzato,2019,Moderate
Rezzato,2020,Moderate
Rezzato,2021,Moderate
Rheinallee,2010,Moderate
Rho,2013,Moderate
Ribeirao preto,2010,Moderate
Ribeirao preto,2011,Moderate
Ribeirao preto,2012,Moderate
Ribeirao preto,2013,Moderate
Ribeirao preto,2018,Moderate
Ribeirao preto,2019,Moderate
Richards bay,2017,Moderate
Richards bay,2018,Moderate
Richards bay,2019,Moderate
Richards bay central,2012,Moderate
Richmond,2012,Moderate
Richmond,2013,Moderate
Richmond,2015,Moderate
Richmond,2016,Good
Richmond,2017,Moderate
Richmond,2018,Good
Richmond,2019,Good
Richmond,2020,Moderate
Richmond upon Thames,2020,Moderate
"Richmond, VA",2010,Good
"Richmond, VA",2011,Good
"Richmond, VA",2012,Good
"Richmond, VA",2013,Good
"Richmond, VA",2014,Good
"Richmond, VA",2015,Good
"Richmond, VA",2016,Good
"Richmond, VA",2017,Good
"Richmond, VA",2018,Good
"Richmond, VA",2019,Good
"Richmond, VA",2020,Good
"Richmond, VA",2021,Good
Ricklingen,2013,Moderate
Riddarhyttan,2013,Moderate
Ridderkerk,2013,Moderate
Riedstadt,2010,Moderate
Riedstadt,2013,Moderate
Riedstadt,2014,Moderate
Riedstadt,2015,Moderate
Riedstadt,2016,Moderate
Riedstadt,2017,Moderate
Riedstadt,2018,Moderate
Riedstadt,2019,Moderate
Riedstadt,2020,Moderate
Riedstadt,2021,Moderate
Riesci,2013,Moderate
Riesci,2014,Moderate
Riesci,2015,Moderate
Riesci,2016,Moderate
Riesci,2017,Moderate
Riesci,2018,Moderate
Riesci,2019,Moderate
Riesci,2020,Moderate
Riesci,2021,Moderate
Rieti,2010,Moderate
Rieti,2013,Moderate
Rieti,2014,Moderate
Rieti,2015,Moderate
Rieti,2016,Moderate
Rieti,2017,Moderate
Rieti,2018,Moderate
Rieti,2019,Moderate
Rieti,2020,Moderate
Rieti,2021,Moderate
Rieux,2010,Moderate
Riga,2010,Poor
Riga,2013,Moderate
Riga,2014,Moderate
Riga,2015,Moderate
Riga,2016,Moderate
Riga,2017,Moderate
Riga,2018,Moderate
Riga,2019,Moderate
Riga,2020,Moderate
Riga,2021,Moderate
Riga,2022,Moderate
Rigi,2010,Moderate
Rigi,2011,Good
Rigi,2012,Good
Rigi,2013,Good
Rigi,2014,Good
Rigi,2015,Good
Rigi,2016,Good
Rigi,2017,Good
Rigi,2018,Good
Rigi,2019,Good
Rigi,2020,Good
Rigi,2021,Good
Rijeka,2010,Moderate
Rijeka,2013,Moderate
Rijeka,2014,Moderate
Rijeka,2015,Moderate
Rijeka,2016,Moderate
Rijeka,2017,Moderate
Rijeka,2018,Moderate
Rijeka,2019,Moderate
Rijeka,2020,Moderate
Rimini,2010,Moderate
Rimini,2013,Moderate
Rimini,2014,Moderate
Rimini,2015,Moderate
Rimini,2016,Moderate
Rimini,2017,Moderate
Rimini,2018,Moderate
Rimini,2019,Moderate
Rimini,2020,Moderate
Rimini,2021,Moderate
Rinchending,2011,Moderate
Rinchending,2012,Moderate
Rinchending,2014,Moderate
Rinteln,2010,Moderate
Rinteln,2013,Moderate
Rinteln,2014,Moderate
Rinteln,2015,Moderate
Rinteln,2016,Moderate
Rinteln,2017,Good
Rinteln,2018,Moderate
Rinteln,2019,Good
Rinteln,2020,Good
Rinteln,2021,Good
Rio,2010,Moderate
Rio claro,2012,Moderate
Rio claro,2013,Moderate
Rio claro,2014,Moderate
Rio claro,2015,Moderate
Rio claro,2016,Moderate
Rio de janeiro,2010,Moderate
Rio de janeiro,2011,Moderate
Rio de janeiro,2012,Moderate
Rio de janeiro,2013,Moderate
Rio de janeiro,2014,Moderate
Rio de janeiro,2015,Moderate
Rio de janeiro,2018,Moderate
Rio de janeiro,2019,Moderate
Riom,2013,Moderate
Riom,2014,Moderate
Riom,2015,Moderate
Riom,2016,Moderate
Riom,2017,Moderate
Riom,2018,Moderate
Riom,2019,Moderate
Riom,2020,Moderate
Riom,2021,Moderate
Rione riesci,2013,Moderate
Ripatransone,2015,Moderate
Ripatransone,2016,Moderate
Ripatransone,2017,Moderate
Ripatransone,2018,Moderate
Ripatransone,2019,Moderate
Ripatransone,2020,Moderate
Ripatransone,2021,Moderate
Rishikesh,2011,Moderate
Rishikesh,2012,Moderate
Rishikesh,2013,Moderate
Rishikesh,2015,Moderate
Rishikesh,2020,Moderate
Rishon leziyyon,2016,Moderate
Rishon leziyyon,2017,Moderate
Rishon leziyyon,2018,Moderate
Rishon leziyyon,2019,Moderate
Rishon leziyyon,2020,Moderate
Rishon leziyyon,2021,Moderate
Rishra,2020,Moderate
Riva del Garda,2013,Moderate
Riva del Garda,2014,Moderate
Riva del Garda,2015,Moderate
Riva del Garda,2016,Moderate
Riva del Garda,2017,Moderate
Riva del Garda,2018,Moderate
Riva del Garda,2019,Moderate
Riva del Garda,2020,Moderate
Riva del Garda,2021,Moderate
Riva del garda,2010,Moderate
Riva del garda,2013,Moderate
Rivas-vaciamadrid,2010,Moderate
Rivas-vaciamadrid,2013,Moderate
Rive-de-Gier,2013,Moderate
Rive-de-Gier,2014,Moderate
Rive-de-Gier,2015,Moderate
Rive-de-Gier,2016,Moderate
Rive-de-Gier,2017,Moderate
Rive-de-Gier,2018,Moderate
Rive-de-Gier,2019,Moderate
Rive-de-Gier,2020,Moderate
Rive-de-Gier,2021,Moderate
Rive-de-gier,2010,Moderate
Rivedoux-Plage,2013,Moderate
"Riverside-San Bernardino-Ontario, CA",2010,Moderate
"Riverside-San Bernardino-Ontario, CA",2011,Moderate
"Riverside-San Bernardino-Ontario, CA",2012,Moderate
"Riverside-San Bernardino-Ontario, CA",2013,Moderate
"Riverside-San Bernardino-Ontario, CA",2014,Moderate
"Riverside-San Bernardino-Ontario, CA",2015,Moderate
"Riverside-San Bernardino-Ontario, CA",2016,Moderate
"Riverside-San Bernardino-Ontario, CA",2017,Moderate
"Riverside-San Bernardino-Ontario, CA",2018,Moderate
"Riverside-San Bernardino-Ontario, CA",2019,Moderate
"Riverside-San Bernardino-Ontario, CA",2020,Moderate
"Riverside-San Bernardino-Ontario, CA",2021,Moderate
"Riverton, WY",2010,Good
"Riverton, WY",2011,Good
"Riverton, WY",2012,Good
"Riverton, WY",2013,Good
"Riverton, WY",2014,Good
"Riverton, WY",2015,Good
"Riverton, WY",2016,Good
"Riverton, WY",2017,Good
"Riverton, WY",2018,Good
"Riverton, WY",2019,Good
"Riverton, WY",2020,Good
"Riverton, WY",2021,Good
Rivolta d'adda,2010,Moderate
Riyadh region,2014,Moderate
Riyadh region,2015,Moderate
Riyadh region,2016,Moderate
Riyadh region,2017,Moderate
Riyadh region,2018,Moderate
Riyadh region,2019,Moderate
Riyadh region,2020,Moderate
Riyadh region,2021,Moderate
Riyadh region,2022,Moderate
Rize,2010,Moderate
Rize,2015,Moderate
Rize,2016,Moderate
Rize,2017,Moderate
Rize,2018,Moderate
Rize,2019,Moderate
Rize,2020,Moderate
Rizhao,2014,Moderate
Rizhao,2015,Moderate
Rizhao,2016,Moderate
Rizhao,2017,Moderate
Rizhao,2018,Moderate
Rizhao,2020,Moderate
Ro<U+0219>ia Jiu,2013,Moderate
Ro<U+0219>ia Jiu,2014,Moderate
Ro<U+0219>ia Jiu,2015,Moderate
Ro<U+0219>ia Jiu,2017,Moderate
Ro<U+0219>ia Jiu,2018,Moderate
Ro<U+0219>ia Jiu,2019,Moderate
Ro<U+0219>ia Jiu,2021,Moderate
Ro<U+0219>ia Jiu,2022,Moderate
Roanne,2010,Moderate
Roanne,2013,Moderate
Roanne,2014,Moderate
Roanne,2015,Moderate
Roanne,2016,Moderate
Roanne,2017,Moderate
Roanne,2018,Moderate
Roanne,2019,Moderate
Roanne,2020,Moderate
Roanne,2021,Moderate
"Roanoke, VA",2010,Moderate
"Roanoke, VA",2011,Moderate
"Roanoke, VA",2012,Moderate
"Roanoke, VA",2013,Moderate
"Roanoke, VA",2014,Moderate
"Roanoke, VA",2015,Moderate
"Roanoke, VA",2016,Moderate
"Roanoke, VA",2017,Moderate
"Roanoke, VA",2018,Moderate
"Roanoke, VA",2019,Moderate
"Roanoke, VA",2020,Moderate
"Roanoke, VA",2021,Moderate
Robassomero,2013,Moderate
Robassomero,2014,Moderate
Robassomero,2015,Moderate
Robassomero,2016,Moderate
Robassomero,2017,Moderate
Robassomero,2018,Moderate
Robassomero,2019,Moderate
Robassomero,2020,Moderate
Robassomero,2021,Moderate
Robatkarim,2013,Poor
Robatkarim,2016,Moderate
Robla (la),2010,Moderate
Rocca di Neto,2015,Moderate
Rocca di Neto,2016,Moderate
Rocca di Neto,2017,Moderate
Rocca di Neto,2018,Moderate
Rocca di Neto,2019,Moderate
Rocca di Neto,2020,Moderate
Rocca di Neto,2021,Moderate
Rochefort-sur-Nenon,2013,Moderate
Rochefort-sur-Nenon,2014,Moderate
Rochefort-sur-Nenon,2015,Moderate
Rochefort-sur-Nenon,2016,Moderate
Rochefort-sur-Nenon,2017,Moderate
Rochefort-sur-Nenon,2018,Moderate
Rochefort-sur-Nenon,2019,Moderate
Rochefort-sur-Nenon,2020,Moderate
Rochefort-sur-Nenon,2021,Moderate
Rochester,2013,Moderate
"Rochester, MN",2010,Moderate
"Rochester, MN",2011,Moderate
"Rochester, MN",2012,Moderate
"Rochester, MN",2013,Moderate
"Rochester, MN",2014,Moderate
"Rochester, MN",2015,Moderate
"Rochester, MN",2016,Moderate
"Rochester, MN",2017,Moderate
"Rochester, MN",2018,Moderate
"Rochester, MN",2019,Moderate
"Rochester, MN",2020,Moderate
"Rochester, MN",2021,Moderate
"Rochester, NY",2010,Moderate
"Rochester, NY",2011,Moderate
"Rochester, NY",2012,Moderate
"Rochester, NY",2013,Moderate
"Rochester, NY",2014,Moderate
"Rochester, NY",2015,Moderate
"Rochester, NY",2016,Moderate
"Rochester, NY",2017,Moderate
"Rochester, NY",2018,Moderate
"Rochester, NY",2019,Moderate
"Rochester, NY",2020,Moderate
"Rochester, NY",2021,Moderate
"Rock Springs, WY",2010,Good
"Rock Springs, WY",2011,Good
"Rock Springs, WY",2012,Good
"Rock Springs, WY",2013,Good
"Rock Springs, WY",2014,Good
"Rock Springs, WY",2015,Good
"Rock Springs, WY",2016,Good
"Rock Springs, WY",2017,Good
"Rock Springs, WY",2018,Good
"Rock Springs, WY",2019,Good
"Rock Springs, WY",2020,Moderate
"Rock Springs, WY",2021,Moderate
Rodez,2020,Moderate
Rodez,2021,Good
Roeselaere,2010,Moderate
Roeselare,2013,Moderate
Roeselare,2014,Moderate
Roeselare,2015,Moderate
Roeselare,2016,Moderate
Roeselare,2017,Moderate
Roeselare,2018,Moderate
Roeselare,2019,Moderate
Roeselare,2020,Moderate
Roetgen,2013,Good
Roetgen,2014,Moderate
Roetgen,2015,Good
Roetgen,2016,Moderate
Roetgen,2017,Moderate
Roetgen,2018,Moderate
Roetgen,2019,Moderate
Roetgen,2020,Moderate
Roetgen,2021,Moderate
Rognac,2010,Moderate
Rognac,2013,Moderate
Rognac,2014,Moderate
Rognac,2015,Moderate
Rognac,2016,Moderate
Rognac,2017,Moderate
Rognac,2018,Moderate
Rognac,2019,Moderate
Rognac,2020,Moderate
Rognac,2021,Moderate
Roha,2011,Moderate
Roma,2010,Poor
Roma,2013,Poor
Roma,2014,Poor
Roma,2015,Poor
Roma,2016,Poor
Roma,2017,Poor
Roma,2018,Moderate
Roma,2019,Moderate
Roma,2020,Moderate
Roma,2021,Moderate
Roman,2017,Moderate
Roman,2018,Moderate
Roman,2020,Moderate
Roman,2021,Moderate
Ronchi dei Legionari,2014,Moderate
Ronchi dei Legionari,2015,Moderate
Ronchi dei Legionari,2016,Moderate
Ronchi dei Legionari,2017,Moderate
Ronchi dei Legionari,2018,Moderate
Ronchi dei Legionari,2019,Moderate
Ronchi dei Legionari,2020,Moderate
Ronchi dei Legionari,2021,Moderate
Rongcheng,2014,Moderate
Rongcheng,2015,Moderate
Rongcheng,2016,Moderate
Rongcheng,2017,Moderate
Rongcheng,2018,Moderate
Rongcheng district,2018,Moderate
Rongcheng district,2019,Moderate
Rongcheng qu,2018,Moderate
Rongcheng qu,2019,Moderate
Rongcheng shi,2018,Moderate
Rongcheng shi,2019,Moderate
Ronneby,2016,Moderate
Ronneby,2017,Moderate
Ronneby,2018,Moderate
Ronneby,2019,Moderate
Ronneby,2020,Moderate
Ropice,2018,Moderate
Roscommon,2018,Moderate
Roscommon,2019,Moderate
Roscommon,2020,Moderate
Roscommon,2021,Moderate
Rosell,2015,Moderate
Rosell,2016,Moderate
Rosell,2017,Moderate
Rosell,2018,Moderate
Rosell,2019,Moderate
Rosell,2020,Moderate
Rosell,2021,Moderate
Rosengarten,2010,Moderate
Rosia jiu,2013,Moderate
Rosignano marittimo,2010,Moderate
Roskilde,2013,Good
Roskilde,2014,Moderate
Roskilde,2015,Good
Roskilde,2016,Good
Roskilde,2017,Good
Roskilde,2018,Moderate
Roskilde,2019,Good
Roskilde,2020,Good
Rostock,2010,Moderate
Rostock,2013,Moderate
Rostock,2014,Moderate
Rostock,2015,Moderate
Rostock,2016,Moderate
Rostock,2017,Moderate
Rostock,2018,Moderate
Rostock,2019,Moderate
Rostock,2020,Good
Rostock,2021,Moderate
Rostusa,2013,Moderate
Rostusa,2014,Moderate
Rostusa,2015,Moderate
Rostusa,2016,Moderate
Rostusa,2017,Moderate
Rostusa,2018,Moderate
Rostusa,2019,Moderate
Rostusa,2020,Moderate
Rostusa,2021,Moderate
Rothenbrunnen,2011,Moderate
Rothenbrunnen,2012,Moderate
Rothenbrunnen,2013,Moderate
Rothenbrunnen,2014,Moderate
Rothenbrunnen,2016,Moderate
Rothenbrunnen,2017,Moderate
Rothenbrunnen,2018,Moderate
Rothenbrunnen,2019,Moderate
Rothenbrunnen,2020,Moderate
Rothenbrunnen,2021,Moderate
Rothenklempenow,2013,Moderate
Rotorua,2012,Moderate
Rotterdam,2010,Poor
Rotterdam,2013,Moderate
Roubaix,2010,Moderate
Rouen,2010,Moderate
Rouen,2013,Moderate
Rouen,2014,Moderate
Rouen,2015,Moderate
Rouen,2016,Moderate
Rouen,2017,Moderate
Rouen,2018,Moderate
Rouen,2019,Moderate
Rouen,2020,Good
Rouen,2021,Moderate
Roumazières-Loubert,2013,Moderate
Roumazières-Loubert,2014,Moderate
Rourkela,2012,Moderate
Rourkela,2013,Moderate
Rourkela,2014,Moderate
Rourkela,2020,Moderate
Roussillon,2010,Moderate
Rouyn-Noranda,2020,Moderate
Rouyn-noranda,2013,Moderate
Rouyn-noranda,2015,Moderate
Rouyn-noranda,2016,Moderate
Rouyn-noranda,2017,Moderate
Rouyn-noranda,2018,Moderate
Rouyn-noranda,2019,Moderate
Roveredo,2013,Moderate
Roveredo,2014,Moderate
Roveredo,2015,Moderate
Rovereto,2010,Moderate
Rovereto,2013,Moderate
Rovereto,2014,Moderate
Rovereto,2015,Moderate
Rovereto,2016,Moderate
Rovereto,2017,Moderate
Rovereto,2018,Moderate
Rovereto,2019,Moderate
Rovereto,2020,Moderate
Rovereto,2021,Moderate
Rovershagen,2010,Moderate
Rovershagen,2013,Moderate
Rovigo,2010,Moderate
Rovigo,2013,Moderate
Rovigo,2014,Moderate
Rovigo,2015,Moderate
Rovigo,2016,Moderate
Rovigo,2017,Moderate
Rovigo,2018,Moderate
Rovigo,2019,Moderate
Rovigo,2020,Moderate
Rovigo,2021,Moderate
Rovinari,2010,Moderate
Royal leamington spa,2013,Moderate
Royat,2010,Moderate
Rozdalovice,2010,Moderate
Rozdalovice,2013,Moderate
Roßla,2015,Moderate
Roßla,2016,Moderate
Roßla,2017,Moderate
Roßla,2018,Moderate
Roßla,2019,Moderate
Roßla,2020,Moderate
Roßla,2021,Moderate
Roždalovice,2013,Moderate
Roždalovice,2014,Moderate
Roždalovice,2015,Moderate
Roždalovice,2016,Moderate
Roždalovice,2017,Moderate
Roždalovice,2018,Moderate
Roždalovice,2019,Moderate
Roždalovice,2020,Moderate
Roždalovice,2021,Moderate
Rubi,2010,Moderate
Rubi,2013,Moderate
Rucava,2010,Moderate
Rucava,2013,Good
Rucava,2014,Moderate
Rucava,2015,Good
Rucava,2016,Good
Rucava,2017,Good
Rucava,2018,Good
Rucava,2019,Good
Rucava,2020,Good
Rucava,2021,Moderate
Rucava,2022,Moderate
Rucavas pagasts,2013,Good
Rud,2013,Good
Rudna,2010,Moderate
Rudna,2013,Moderate
Rudrapur,2011,Moderate
Rudrapur,2013,Moderate
Rudrapur,2015,Moderate
Rudrapur,2020,Moderate
Ruente,2013,Moderate
Ruente,2014,Moderate
Ruente,2015,Moderate
Ruente,2016,Moderate
Ruente,2017,Moderate
Ruente,2018,Moderate
Ruente,2019,Moderate
Ruente,2020,Moderate
Ruente,2021,Moderate
Ruisbroek,2016,Moderate
Ruisbroek,2017,Moderate
Ruisbroek,2018,Moderate
Rumbeke,2013,Moderate
Rumbeke,2014,Moderate
Rumbeke,2015,Moderate
Rumbeke,2016,Moderate
Rumbeke,2017,Moderate
Rumbeke,2018,Moderate
Rumbeke,2019,Moderate
Rumbeke,2020,Moderate
Runzhou qu,2018,Moderate
Runzhou qu,2019,Moderate
Ruokolahti,2013,Moderate
Ruokolahti,2014,Moderate
Ruokolahti,2015,Moderate
Ruokolahti,2016,Moderate
Ruokolahti,2017,Moderate
Ruokolahti,2018,Moderate
Ruokolahti,2019,Moderate
Ruokolahti,2020,Moderate
Ruokolahti,2021,Moderate
Rupnagar,2019,Moderate
Ruse,2010,Moderate
Ruse,2013,Moderate
Ruse,2014,Moderate
Ruse,2015,Moderate
Ruse,2016,Moderate
Ruse,2017,Moderate
Ruse,2018,Moderate
Ruse,2019,Moderate
Ruse,2020,Moderate
Ruse,2021,Moderate
Ruse,2022,Moderate
Rushan,2014,Moderate
Rushan,2015,Moderate
Rushan,2016,Moderate
Rushan,2017,Moderate
Rushan,2018,Moderate
Rushan,2019,Moderate
Russelsheim am main,2013,Moderate
"Rutland, VT",2010,Moderate
"Rutland, VT",2011,Moderate
"Rutland, VT",2012,Moderate
"Rutland, VT",2013,Moderate
"Rutland, VT",2014,Moderate
"Rutland, VT",2015,Moderate
"Rutland, VT",2016,Moderate
"Rutland, VT",2017,Moderate
"Rutland, VT",2018,Moderate
"Rutland, VT",2019,Moderate
"Rutland, VT",2020,Moderate
"Rutland, VT",2021,Moderate
Ruzomberok,2010,Moderate
Ružomberok,2013,Moderate
Ružomberok,2014,Moderate
Ružomberok,2015,Moderate
Ružomberok,2016,Moderate
Ružomberok,2017,Moderate
Ružomberok,2018,Moderate
Ružomberok,2019,Moderate
Ružomberok,2020,Moderate
Ružomberok,2021,Moderate
Rybnik,2010,Moderate
Rybnik,2013,Moderate
Rybnik,2014,Moderate
Rybnik,2015,Moderate
Rybnik,2016,Moderate
Rybnik,2017,Moderate
Rybnik,2018,Moderate
Rybnik,2019,Moderate
Rybnik,2020,Moderate
Rychnov n. Kneznou,2010,Moderate
Rychnov nad Knežnou,2013,Moderate
Rychnov nad Knežnou,2014,Moderate
Rychnov nad Knežnou,2015,Moderate
Rychnov nad Knežnou,2016,Moderate
Rychnov nad Knežnou,2017,Moderate
Rychnov nad Knežnou,2018,Moderate
Rychnov nad Knežnou,2019,Moderate
Rychnov nad Knežnou,2020,Moderate
Rychnov nad Knežnou,2021,Moderate
Rychnov nad kneznou,2013,Moderate
Rychvald,2016,Moderate
Rychvald,2017,Moderate
Rychvald,2018,Moderate
Rychvald,2019,Moderate
